Cruise,Station,mon/dd/yyyy,hh:mm,Longitude [degrees east],Latitude [degrees north],Bottom Depth [m],Pressure [db],Temperature [degrees C],Temperature 2 [degrees C],Salinity [psu],Salinity 2 [psu],Fluorescense [mg/m^3],Beam Transmission [%],PAR,Oxygen [umol/kg],Oxygen [% saturation]
SKQ201617S,sta008,12/27/2016,3:20,-107.14644,16.53994,3512,20.12,29.1513,29.1511,33.5947,33.604,3.05E-01,95.8145,1.00E-12,197.453,101.257
SKQ201617S,sta008,12/27/2016,3:20,-107.14644,16.53994,3512,21.126,29.1512,29.1509,33.5946,33.6037,2.90E-01,95.7935,1.00E-12,197.432,101.246
SKQ201617S,sta008,12/27/2016,3:20,-107.14644,16.53994,3512,22.132,29.1513,29.1513,33.5943,33.6038,2.91E-01,95.8376,1.00E-12,197.466,101.264
SKQ201617S,sta008,12/27/2016,3:20,-107.14644,16.53994,3512,23.138,29.1528,29.1525,33.5949,33.6042,2.86E-01,95.8293,1.00E-12,197.122,101.09
SKQ201617S,sta008,12/27/2016,3:20,-107.14644,16.53994,3512,24.144,29.1531,29.1529,33.5949,33.6042,2.86E-01,95.8449,1.00E-12,197.582,101.326
SKQ201617S,sta008,12/27/2016,3:20,-107.14644,16.53994,3512,25.15,29.1533,29.1531,33.5949,33.6043,2.92E-01,95.8413,1.00E-12,197.521,101.295
SKQ201617S,sta008,12/27/2016,3:20,-107.14646,16.53994,3512,26.156,29.1534,29.1531,33.5951,33.6043,2.98E-01,95.8264,1.00E-12,197.055,101.057
SKQ201617S,sta008,12/27/2016,3:20,-107.14646,16.53994,3512,27.163,29.1508,29.1508,33.5945,33.6037,2.87E-01,95.5155,1.00E-12,197.16,101.106
SKQ201617S,sta008,12/27/2016,3:20,-107.14646,16.53994,3512,28.169,29.1429,29.1435,33.5924,33.602,3.06E-01,95.8202,1.00E-12,197.548,101.291
SKQ201617S,sta008,12/27/2016,3:20,-107.14646,16.53994,3512,29.175,29.1309,29.1304,33.5886,33.598,3.31E-01,95.8036,1.00E-12,197.135,101.058
SKQ201617S,sta008,12/27/2016,3:20,-107.14646,16.53994,3512,30.181,29.1045,29.1047,33.584,33.593,3.64E-01,95.75,1.00E-12,197.172,101.032
SKQ201617S,sta008,12/27/2016,3:20,-107.14646,16.53994,3512,31.187,29.1067,29.1062,33.5846,33.5939,3.81E-01,95.7034,1.00E-12,197.433,101.169
SKQ201617S,sta008,12/27/2016,3:20,-107.14646,16.53994,3512,32.193,29.1057,29.1059,33.5844,33.5938,3.84E-01,95.7404,1.00E-12,197.225,101.061
SKQ201617S,sta008,12/27/2016,3:20,-107.14647,16.53994,3512,33.199,29.105,29.105,33.584,33.5933,4.00E-01,95.7517,1.00E-12,197.352,101.125
SKQ201617S,sta008,12/27/2016,3:20,-107.14648,16.53994,3512,34.205,29.1043,29.1043,33.5835,33.5928,3.87E-01,95.7372,1.00E-12,197.247,101.069
SKQ201617S,sta008,12/27/2016,3:20,-107.14648,16.53994,3512,35.211,29.1045,29.1045,33.5834,33.5928,3.80E-01,95.634,1.00E-12,197.496,101.197
SKQ201617S,sta008,12/27/2016,3:20,-107.14648,16.53994,3512,36.218,29.1019,29.1019,33.5828,33.5921,4.20E-01,95.7308,1.00E-12,197.256,101.069
SKQ201617S,sta008,12/27/2016,3:20,-107.14648,16.53994,3512,37.224,29.0992,29.099,33.5835,33.5927,4.40E-01,95.7555,1.00E-12,197.171,101.022
SKQ201617S,sta008,12/27/2016,3:20,-107.14648,16.53994,3512,38.23,29.0975,29.0973,33.5832,33.5923,4.14E-01,95.7396,1.00E-12,197.366,101.119
SKQ201617S,sta008,12/27/2016,3:20,-107.14648,16.53994,3512,39.236,29.0962,29.0961,33.5829,33.5922,4.29E-01,95.7529,1.00E-12,197.18,101.022
SKQ201617S,sta008,12/27/2016,3:20,-107.14648,16.53994,3512,40.242,29.0936,29.0933,33.5834,33.5927,4.50E-01,95.6943,1.00E-12,197.115,100.984
SKQ201617S,sta008,12/27/2016,3:20,-107.1465,16.53994,3512,41.248,29.0911,29.091,33.5852,33.5944,4.77E-01,95.6485,1.00E-12,196.995,100.92
SKQ201617S,sta008,12/27/2016,3:20,-107.1465,16.53994,3512,42.254,29.0826,29.0825,33.5908,33.5999,5.36E-01,95.6528,1.00E-12,197.502,101.17
SKQ201617S,sta008,12/27/2016,3:20,-107.1465,16.53994,3512,43.261,29.058,29.0581,33.6929,33.7009,7.00E-01,95.4162,1.00E-12,199.807,102.376
SKQ201617S,sta008,12/27/2016,3:20,-107.1465,16.53996,3512,44.267,28.8732,28.8713,33.9641,33.9694,8.95E-01,95.0149,1.00E-12,196.501,100.56
SKQ201617S,sta008,12/27/2016,3:20,-107.1465,16.53996,3512,45.273,28.4193,28.4146,34.1046,34.1153,1.10E+00,95.051,1.00E-12,194.159,98.731
SKQ201617S,sta008,12/27/2016,3:20,-107.1465,16.53995,3512,46.279,28.2296,28.2275,34.1336,34.143,1.14E+00,95.0325,1.00E-12,191.302,97.001
SKQ201617S,sta008,12/27/2016,3:20,-107.1465,16.53994,3512,47.285,27.9668,27.9618,34.1593,34.17,1.28E+00,94.986,1.00E-12,182.681,92.257
SKQ201617S,sta008,12/27/2016,3:20,-107.14651,16.53994,3512,48.291,27.3116,27.3216,34.231,34.2413,1.52E+00,94.8034,1.00E-12,177.944,88.959
SKQ201617S,sta008,12/27/2016,3:20,-107.14652,16.53996,3512,49.298,26.9834,26.9921,34.256,34.268,1.55E+00,94.835,1.00E-12,171.775,85.431
SKQ201617S,sta008,12/27/2016,3:20,-107.14652,16.53996,3512,50.304,26.6608,26.6609,34.2699,34.2805,1.48E+00,94.8659,1.00E-12,165.589,81.93
SKQ201617S,sta008,12/27/2016,3:20,-107.14652,16.53996,3512,51.31,26.3474,26.3516,34.2824,34.2952,1.48E+00,94.7166,1.00E-12,158.283,77.92
SKQ201617S,sta008,12/27/2016,3:20,-107.14652,16.53996,3512,52.316,25.6739,25.6721,34.3088,34.3204,1.37E+00,94.9629,1.00E-12,143.362,69.807
SKQ201617S,sta008,12/27/2016,3:20,-107.14652,16.53996,3512,53.322,25.0846,25.0832,34.343,34.3513,1.24E+00,95.1566,1.00E-12,139.379,67.217
SKQ201617S,sta008,12/27/2016,3:20,-107.14652,16.53996,3512,54.329,24.9237,24.9287,34.3541,34.3659,1.27E+00,95.2965,1.00E-12,138.142,66.447
SKQ201617S,sta008,12/27/2016,3:20,-107.14653,16.53996,3512,55.335,24.7783,24.891,34.3635,34.3633,1.20E+00,95.3983,1.00E-12,131.954,63.321
SKQ201617S,sta008,12/27/2016,3:20,-107.14654,16.53996,3512,56.341,24.3213,24.3173,34.373,34.384,1.03E+00,95.4796,1.00E-12,127.237,60.59
SKQ201617S,sta008,12/27/2016,3:20,-107.14654,16.53996,3512,57.347,24.1469,24.1456,34.3774,34.3864,1.06E+00,95.4671,1.00E-12,126.085,59.867
SKQ201617S,sta008,12/27/2016,3:20,-107.14654,16.53996,3512,58.353,23.9775,23.9756,34.382,34.3923,1.06E+00,95.5933,1.00E-12,121.736,57.639
SKQ201617S,sta008,12/27/2016,3:20,-107.14654,16.53996,3512,59.36,23.8282,24.0072,34.3947,34.3926,1.19E+00,95.5331,1.00E-12,118.826,56.122
SKQ201617S,sta008,12/27/2016,3:20,-107.14654,16.53996,3512,60.366,23.64,23.6289,34.3913,34.4045,9.79E-01,95.7693,1.00E-12,108.338,51.004
SKQ201617S,sta008,12/27/2016,3:20,-107.14654,16.53996,3512,61.372,23.3785,23.3721,34.4032,34.417,8.96E-01,95.8608,1.00E-12,99.617,46.694
SKQ201617S,sta008,12/27/2016,3:20,-107.14654,16.53996,3512,62.379,22.9817,22.9724,34.4347,34.4428,9.19E-01,95.904,1.00E-12,94.008,43.774
SKQ201617S,sta008,12/27/2016,3:20,-107.14655,16.53996,3512,63.385,22.6549,22.6457,34.4494,34.4549,9.14E-01,95.989,1.00E-12,86.917,40.248
SKQ201617S,sta008,12/27/2016,3:20,-107.14656,16.53996,3512,64.391,22.1771,22.307,34.4833,34.4792,1.15E+00,95.9573,1.00E-12,78.148,35.898
SKQ201617S,sta008,12/27/2016,3:20,-107.14656,16.53997,3512,65.397,21.6052,21.588,34.4982,34.5059,8.13E-01,96.1208,1.00E-12,68.985,31.37
SKQ201617S,sta008,12/27/2016,3:20,-107.14656,16.53997,3512,66.404,21.5388,21.5379,34.4958,34.5049,6.91E-01,96.2592,1.00E-12,66.7,30.298
SKQ201617S,sta008,12/27/2016,3:20,-107.14656,16.53996,3512,67.41,21.4016,21.3935,34.4975,34.508,6.93E-01,96.2861,1.00E-12,59.477,26.953
SKQ201617S,sta008,12/27/2016,3:20,-107.14656,16.53996,3512,68.416,21.0321,21.0266,34.5207,34.5269,6.97E-01,96.4065,1.00E-12,54.715,24.637
SKQ201617S,sta008,12/27/2016,3:20,-107.14656,16.53996,3512,69.423,20.8682,20.8602,34.5247,34.5317,6.57E-01,96.4914,1.00E-12,48.984,21.992
SKQ201617S,sta008,12/27/2016,3:20,-107.14657,16.53998,3512,70.429,20.5682,20.562,34.5324,34.5416,5.50E-01,96.5481,1.00E-12,42.086,18.795
SKQ201617S,sta008,12/27/2016,3:20,-107.14658,16.53998,3512,71.435,20.2756,20.2735,34.5428,34.5491,5.79E-01,96.6577,1.00E-12,37.276,16.561
SKQ201617S,sta008,12/27/2016,3:20,-107.14658,16.53998,3512,72.441,20.1346,20.1345,34.5435,34.5508,4.85E-01,96.7107,1.00E-12,33.691,14.93
SKQ201617S,sta008,12/27/2016,3:20,-107.14658,16.53998,3512,73.448,19.9794,19.98,34.5497,34.5569,5.05E-01,96.7055,1.00E-12,29.856,13.194
SKQ201617S,sta008,12/27/2016,3:20,-107.14658,16.53998,3512,74.454,19.7704,19.7585,34.5596,34.5644,6.51E-01,96.6494,1.00E-12,24.545,10.808
SKQ201617S,sta008,12/27/2016,3:20,-107.14658,16.53998,3512,75.46,19.5125,19.5111,34.5707,34.5787,4.78E-01,96.699,1.00E-12,18.02,7.898
SKQ201617S,sta008,12/27/2016,3:20,-107.14658,16.53998,3512,76.467,19.3627,19.3635,34.5828,34.59,4.69E-01,96.7943,1.00E-12,16.006,6.996
SKQ201617S,sta008,12/27/2016,3:20,-107.14659,16.53998,3512,77.473,19.2331,19.2295,34.5856,34.5921,4.61E-01,96.7192,1.00E-12,14.469,6.31
SKQ201617S,sta008,12/27/2016,3:20,-107.1466,16.53998,3512,78.479,19.1365,19.1361,34.5913,34.5988,4.00E-01,98.1189,1.00E-12,12.376,5.387
SKQ201617S,sta008,12/27/2016,3:20,-107.1466,16.53998,3512,79.486,19.0069,19.0061,34.5992,34.6066,4.22E-01,98.009,1.00E-12,11.19,4.86
SKQ201617S,sta008,12/27/2016,3:20,-107.1466,16.53998,3512,80.492,18.9479,18.9456,34.5984,34.6064,5.03E-01,97.9195,1.00E-12,10.832,4.699
SKQ201617S,sta008,12/27/2016,3:20,-107.1466,16.53998,3512,81.498,18.9235,18.9243,34.5962,34.6035,4.09E-01,98.1072,1.00E-12,10.715,4.646
SKQ201617S,sta008,12/27/2016,3:20,-107.1466,16.53998,3512,82.505,18.8779,18.8736,34.5929,34.6002,3.77E-01,98.1946,1.00E-12,9.402,4.073
SKQ201617S,sta008,12/27/2016,3:20,-107.1466,16.53999,3512,83.511,18.4065,18.3997,34.6147,34.6259,3.48E-01,98.1913,1.00E-12,5.337,2.294
SKQ201617S,sta008,12/27/2016,3:20,-107.1466,16.54,3512,84.517,18.0296,18.0318,34.6426,34.6508,3.80E-01,98.2279,1.00E-12,4.394,1.875
SKQ201617S,sta008,12/27/2016,3:20,-107.14662,16.54,3512,85.524,17.9544,17.9578,34.6436,34.6488,4.69E-01,97.0167,1.00E-12,4.022,1.714
SKQ201617S,sta008,12/27/2016,3:20,-107.14662,16.54,3512,86.53,17.8942,17.8948,34.6414,34.6491,3.69E-01,96.9862,1.00E-12,3.482,1.482
SKQ201617S,sta008,12/27/2016,3:20,-107.14662,16.54,3512,87.537,17.7975,17.7976,34.6469,34.6535,4.08E-01,96.9942,1.00E-12,3.095,1.315
SKQ201617S,sta008,12/27/2016,3:20,-107.14662,16.54,3512,88.543,17.6912,17.6829,34.6489,34.6573,3.84E-01,97.0219,1.00E-12,2.723,1.154
SKQ201617S,sta008,12/27/2016,3:20,-107.14662,16.54,3512,89.549,17.4787,17.4771,34.6569,34.6656,3.70E-01,97.0426,1.00E-12,2.45,1.034
SKQ201617S,sta008,12/27/2016,3:20,-107.14662,16.54,3512,90.556,17.3573,17.3557,34.6608,34.6688,3.81E-01,97.0055,1.00E-12,2.086,0.879
SKQ201617S,sta008,12/27/2016,3:20,-107.14662,16.54,3512,91.562,17.2516,17.2488,34.6662,34.6742,4.04E-01,97.0133,1.00E-12,1.851,0.778
SKQ201617S,sta008,12/27/2016,3:20,-107.14664,16.54,3512,92.569,17.1421,17.1411,34.6683,34.677,3.68E-01,97.0413,1.00E-12,1.75,0.734
SKQ201617S,sta008,12/27/2016,3:20,-107.14664,16.54,3512,93.575,16.8601,16.8403,34.682,34.6954,4.47E-01,96.9973,1.00E-12,1.561,0.652
SKQ201617S,sta008,12/27/2016,3:20,-107.14664,16.54,3512,94.581,16.2153,16.2144,34.723,34.7306,6.35E-01,96.6106,1.00E-12,1.32,0.545
SKQ201617S,sta008,12/27/2016,3:20,-107.14664,16.54,3512,95.588,16.1397,16.1399,34.7186,34.7261,6.36E-01,96.5782,1.00E-12,1.209,0.498
SKQ201617S,sta008,12/27/2016,3:20,-107.14664,16.54,3512,96.594,16.0853,16.0842,34.721,34.7334,6.36E-01,96.5758,1.00E-12,1.048,0.431
SKQ201617S,sta008,12/27/2016,3:20,-107.14664,16.54002,3512,97.601,16.053,16.0539,34.7158,34.7243,5.92E-01,96.5778,1.00E-12,1.008,0.414
SKQ201617S,sta008,12/27/2016,3:20,-107.14664,16.54002,3512,98.607,16.0502,16.051,34.7142,34.7217,5.76E-01,96.5863,1.00E-12,0.918,0.377
SKQ201617S,sta008,12/27/2016,3:20,-107.14664,16.54002,3512,99.613,16.0395,16.0399,34.7128,34.7207,5.87E-01,96.6293,1.00E-12,0.903,0.371
SKQ201617S,sta008,12/27/2016,3:20,-107.14666,16.54002,3512,100.62,15.9951,15.9943,34.7151,34.7235,6.01E-01,96.6249,1.00E-12,0.896,0.368
SKQ201617S,sta008,12/27/2016,3:20,-107.14666,16.54002,3512,101.626,15.9716,15.9709,34.7161,34.7242,6.14E-01,96.6079,1.00E-12,0.81,0.332
SKQ201617S,sta008,12/27/2016,3:20,-107.14666,16.54002,3512,102.633,15.946,15.9451,34.7157,34.7236,6.09E-01,96.6103,1.00E-12,0.793,0.325
SKQ201617S,sta008,12/27/2016,3:20,-107.14666,16.54002,3512,103.639,15.841,15.8383,34.7225,34.7314,6.11E-01,96.5846,1.00E-12,0.831,0.34
SKQ201617S,sta008,12/27/2016,3:20,-107.14666,16.54002,3512,104.646,15.7038,15.7,34.731,34.7404,6.19E-01,96.5863,1.00E-12,0.899,0.367
SKQ201617S,sta008,12/27/2016,3:20,-107.14666,16.54002,3512,105.652,15.4634,15.4593,34.7488,34.7582,6.15E-01,96.596,1.00E-12,0.817,0.332
SKQ201617S,sta008,12/27/2016,3:20,-107.14666,16.54002,3512,106.659,15.3858,15.3856,34.7548,34.7621,5.88E-01,96.6005,1.00E-12,0.806,0.327
SKQ201617S,sta008,12/27/2016,3:20,-107.14666,16.54002,3512,107.665,15.3557,15.3568,34.7534,34.7604,5.79E-01,96.5931,1.00E-12,0.775,0.315
SKQ201617S,sta008,12/27/2016,3:20,-107.14666,16.54002,3512,108.672,15.3352,15.3347,34.752,34.7594,5.92E-01,96.5792,1.00E-12,0.794,0.322
SKQ201617S,sta008,12/27/2016,3:20,-107.14667,16.54003,3512,109.678,15.3124,15.3116,34.7516,34.759,6.13E-01,96.5739,1.00E-12,0.8,0.324
SKQ201617S,sta008,12/27/2016,3:20,-107.14668,16.54004,3512,110.685,15.2865,15.2858,34.7507,34.7585,6.28E-01,96.5685,1.00E-12,0.8,0.324
SKQ201617S,sta008,12/27/2016,3:20,-107.14668,16.54004,3512,111.691,15.209,15.2064,34.751,34.7594,6.39E-01,96.5727,1.00E-12,0.817,0.33
SKQ201617S,sta008,12/27/2016,3:20,-107.14668,16.54004,3512,112.698,15.0067,15.0018,34.7556,34.764,6.44E-01,96.5774,1.00E-12,0.85,0.343
SKQ201617S,sta008,12/27/2016,3:20,-107.14668,16.54003,3512,113.704,14.7824,14.7797,34.7665,34.7747,6.60E-01,96.5588,1.00E-12,0.828,0.332
SKQ201617S,sta008,12/27/2016,3:20,-107.14668,16.54002,3512,114.711,14.6681,14.6659,34.769,34.7773,6.64E-01,96.5262,1.00E-12,0.865,0.346
SKQ201617S,sta008,12/27/2016,3:20,-107.14668,16.54002,3512,115.717,14.4796,14.4775,34.7776,34.7862,6.66E-01,96.498,1.00E-12,0.818,0.326
SKQ201617S,sta008,12/27/2016,3:20,-107.14668,16.54002,3512,116.724,14.3695,14.3678,34.7937,34.8013,6.41E-01,96.5004,1.00E-12,0.847,0.337
SKQ201617S,sta008,12/27/2016,3:20,-107.14668,16.54004,3512,117.73,14.2909,14.2883,34.7952,34.8024,6.22E-01,96.5192,1.00E-12,0.839,0.334
SKQ201617S,sta008,12/27/2016,3:20,-107.14668,16.54004,3512,118.737,14.1617,14.1593,34.8076,34.8154,5.89E-01,96.5296,1.00E-12,0.802,0.318
SKQ201617S,sta008,12/27/2016,3:20,-107.14668,16.54004,3512,119.743,14.1369,14.1366,34.8084,34.8154,5.93E-01,96.5464,1.00E-12,0.812,0.322
SKQ201617S,sta008,12/27/2016,3:20,-107.14668,16.54004,3512,120.75,14.109,14.1083,34.8074,34.8147,6.00E-01,96.5469,1.00E-12,0.821,0.325
SKQ201617S,sta008,12/27/2016,3:20,-107.14668,16.54004,3512,121.756,14.0348,14.0352,34.8094,34.8165,5.90E-01,96.5594,1.00E-12,0.815,0.323
SKQ201617S,sta008,12/27/2016,3:20,-107.14669,16.54004,3512,122.763,13.9801,13.9801,34.8113,34.8185,5.93E-01,96.5951,1.00E-12,0.797,0.315
SKQ201617S,sta008,12/27/2016,3:20,-107.1467,16.54004,3512,123.769,13.9617,13.9616,34.8098,34.817,5.93E-01,96.5699,1.00E-12,0.682,0.269
SKQ201617S,sta008,12/27/2016,3:20,-107.1467,16.54004,3512,124.776,13.9504,13.9503,34.8088,34.8159,5.85E-01,96.5844,1.00E-12,0.678,0.267
SKQ201617S,sta008,12/27/2016,3:20,-107.1467,16.54004,3512,125.783,13.9408,13.9409,34.808,34.8151,5.81E-01,96.5918,1.00E-12,0.706,0.279
SKQ201617S,sta008,12/27/2016,3:20,-107.1467,16.54004,3512,126.789,13.929,13.9292,34.8074,34.8144,5.85E-01,96.5942,1.00E-12,0.669,0.264
SKQ201617S,sta008,12/27/2016,3:20,-107.1467,16.54004,3512,127.796,13.9118,13.9129,34.8062,34.8132,6.01E-01,96.5875,1.00E-12,0.672,0.265
SKQ201617S,sta008,12/27/2016,3:20,-107.1467,16.54004,3512,128.802,13.8728,13.8707,34.8074,34.815,6.15E-01,96.5788,1.00E-12,0.679,0.268
SKQ201617S,sta008,12/27/2016,3:20,-107.1467,16.54004,3512,129.809,13.8223,13.8208,34.8063,34.8142,5.82E-01,96.5903,1.00E-12,0.686,0.27
SKQ201617S,sta008,12/27/2016,3:20,-107.1467,16.54004,3512,130.816,13.7243,13.7213,34.8073,34.8147,5.39E-01,96.6204,1.00E-12,0.692,0.272
SKQ201617S,sta008,12/27/2016,3:20,-107.1467,16.54004,3512,131.822,13.654,13.6525,34.8087,34.816,5.11E-01,96.5819,1.00E-12,0.661,0.259
SKQ201617S,sta008,12/27/2016,3:20,-107.1467,16.54004,3512,132.829,13.633,13.6332,34.8083,34.8153,5.17E-01,96.6546,1.00E-12,0.661,0.259
SKQ201617S,sta008,12/27/2016,3:20,-107.1467,16.54004,3512,133.835,13.6084,13.6072,34.8049,34.812,5.28E-01,96.6231,1.00E-12,0.626,0.246
SKQ201617S,sta008,12/27/2016,3:20,-107.14671,16.54006,3512,134.842,13.5779,13.5777,34.8057,34.8129,5.31E-01,96.63,1.00E-12,0.657,0.257
SKQ201617S,sta008,12/27/2016,3:20,-107.14672,16.54006,3512,135.849,13.5562,13.5561,34.8047,34.8117,5.15E-01,96.6542,1.00E-12,0.64,0.251
SKQ201617S,sta008,12/27/2016,3:20,-107.14672,16.54006,3512,136.855,13.4723,13.4718,34.8138,34.8211,4.24E-01,96.6612,1.00E-12,0.624,0.244
SKQ201617S,sta008,12/27/2016,3:20,-107.14672,16.54006,3512,137.862,13.4413,13.441,34.8216,34.8289,4.04E-01,96.6993,1.00E-12,0.586,0.229
SKQ201617S,sta008,12/27/2016,3:20,-107.14672,16.54006,3512,138.868,13.425,13.4249,34.824,34.8312,3.94E-01,96.7219,1.00E-12,0.532,0.208
SKQ201617S,sta008,12/27/2016,3:20,-107.14672,16.54006,3512,139.875,13.4146,13.4145,34.8283,34.8355,3.76E-01,96.7499,1.00E-12,0.612,0.239
SKQ201617S,sta008,12/27/2016,3:20,-107.14672,16.54006,3512,140.882,13.3925,13.3917,34.8332,34.8407,3.39E-01,96.8028,1.00E-12,0.562,0.22
SKQ201617S,sta008,12/27/2016,3:20,-107.14672,16.54006,3512,141.888,13.3395,13.3384,34.8381,34.849,2.94E-01,96.7631,1.00E-12,0.567,0.221
SKQ201617S,sta008,12/27/2016,3:20,-107.14672,16.54006,3512,142.895,13.2967,13.296,34.8337,34.841,2.73E-01,96.8766,1.00E-12,0.551,0.215
SKQ201617S,sta008,12/27/2016,3:20,-107.14672,16.54006,3512,143.901,13.2564,13.2561,34.831,34.8381,2.67E-01,96.8724,1.00E-12,0.557,0.217
SKQ201617S,sta008,12/27/2016,3:20,-107.14672,16.54006,3512,144.908,13.239,13.2387,34.8299,34.837,2.63E-01,96.872,1.00E-12,0.556,0.216
SKQ201617S,sta008,12/27/2016,3:20,-107.14672,16.54006,3512,145.915,13.2287,13.2285,34.828,34.8352,2.65E-01,96.8673,1.00E-12,0.545,0.212
SKQ201617S,sta008,12/27/2016,3:20,-107.14672,16.54006,3512,146.922,13.2213,13.2217,34.8268,34.8343,2.68E-01,96.8691,1.00E-12,0.554,0.216
SKQ201617S,sta008,12/27/2016,3:20,-107.14672,16.54006,3512,147.928,13.1918,13.1904,34.8253,34.8327,2.59E-01,96.8655,1.00E-12,0.562,0.219
SKQ201617S,sta008,12/27/2016,3:20,-107.14672,16.54006,3512,148.935,13.1601,13.1601,34.8289,34.8358,2.31E-01,96.8595,1.00E-12,0.559,0.217
SKQ201617S,sta008,12/27/2016,3:20,-107.14673,16.54006,3512,149.942,13.0871,13.0865,34.8225,34.8299,2.16E-01,96.8686,1.00E-12,0.552,0.215
SKQ201617S,sta008,12/27/2016,3:20,-107.14674,16.54006,3512,150.948,13.039,13.0386,34.8234,34.8308,1.94E-01,96.8667,1.00E-12,0.556,0.216
SKQ201617S,sta008,12/27/2016,3:20,-107.14674,16.54006,3512,151.955,13.0183,13.018,34.8208,34.828,1.86E-01,96.8809,1.00E-12,0.557,0.216
SKQ201617S,sta008,12/27/2016,3:20,-107.14674,16.54006,3512,152.962,12.9876,12.9866,34.8209,34.8283,1.66E-01,96.8694,1.00E-12,0.534,0.207
SKQ201617S,sta008,12/27/2016,3:20,-107.14674,16.54007,3512,153.968,12.9503,12.9497,34.8294,34.8368,1.33E-01,96.8611,1.00E-12,0.527,0.204
SKQ201617S,sta008,12/27/2016,3:20,-107.14674,16.54008,3512,154.975,12.9167,12.9159,34.8307,34.8378,1.21E-01,96.8747,1.00E-12,0.587,0.227
SKQ201617S,sta008,12/27/2016,3:20,-107.14674,16.54008,3512,155.982,12.8827,12.8822,34.8298,34.8369,1.12E-01,96.8841,1.00E-12,0.561,0.217
SKQ201617S,sta008,12/27/2016,3:20,-107.14674,16.54008,3512,156.989,12.8593,12.8588,34.828,34.8352,1.05E-01,96.8865,1.00E-12,0.545,0.21
SKQ201617S,sta008,12/27/2016,3:20,-107.14674,16.54008,3512,157.995,12.8348,12.8341,34.8269,34.8342,1.03E-01,96.9086,1.00E-12,0.527,0.203
SKQ201617S,sta008,12/27/2016,3:20,-107.14674,16.54008,3512,159.002,12.7894,12.7889,34.8274,34.8345,9.44E-02,96.9022,1.00E-12,0.522,0.201
SKQ201617S,sta008,12/27/2016,3:20,-107.14674,16.54008,3512,160.009,12.7687,12.7685,34.8285,34.8359,8.99E-02,96.9088,1.00E-12,0.502,0.193
SKQ201617S,sta008,12/27/2016,3:20,-107.14674,16.54008,3512,161.015,12.758,12.7579,34.8289,34.8362,8.72E-02,96.8863,1.00E-12,0.523,0.202
SKQ201617S,sta008,12/27/2016,3:20,-107.14674,16.54008,3512,162.022,12.7517,12.7517,34.8291,34.8363,8.46E-02,96.8886,1.00E-12,0.415,0.16
SKQ201617S,sta008,12/27/2016,3:20,-107.14674,16.54008,3512,163.029,12.7512,12.7513,34.8288,34.8361,8.57E-02,96.918,1.00E-12,0.476,0.184
SKQ201617S,sta008,12/27/2016,3:20,-107.14675,16.54008,3512,164.036,12.7513,12.7514,34.8284,34.8357,8.58E-02,96.9101,1.00E-12,0.468,0.18
SKQ201617S,sta008,12/27/2016,3:20,-107.14676,16.54008,3512,165.042,12.7515,12.7515,34.8281,34.8355,8.56E-02,96.8937,1.00E-12,0.471,0.182
SKQ201617S,sta008,12/27/2016,3:20,-107.14676,16.54008,3512,166.05,12.7482,12.7479,34.8276,34.835,8.49E-02,96.9259,1.00E-12,0.396,0.153
SKQ201617S,sta008,12/27/2016,3:20,-107.14676,16.54008,3512,167.056,12.7425,12.7424,34.8277,34.835,8.47E-02,96.8963,1.00E-12,0.434,0.167
SKQ201617S,sta008,12/27/2016,3:20,-107.14676,16.54008,3512,168.063,12.7343,12.7343,34.828,34.8354,8.37E-02,96.9128,1.00E-12,0.437,0.168
SKQ201617S,sta008,12/27/2016,3:20,-107.14676,16.54008,3512,169.069,12.7268,12.7269,34.8281,34.8355,8.24E-02,96.9162,1.00E-12,0.434,0.167
SKQ201617S,sta008,12/27/2016,3:20,-107.14676,16.54008,3512,170.076,12.7197,12.7197,34.829,34.8364,7.87E-02,96.9066,1.00E-12,0.435,0.167
SKQ201617S,sta008,12/27/2016,3:20,-107.14676,16.54008,3512,171.084,12.7172,12.7173,34.8288,34.8361,7.93E-02,96.9021,1.00E-12,0.43,0.166
SKQ201617S,sta008,12/27/2016,3:20,-107.14676,16.54008,3512,172.09,12.6897,12.6893,34.8269,34.8342,7.79E-02,96.911,1.00E-12,0.416,0.16
SKQ201617S,sta008,12/27/2016,3:20,-107.14676,16.54008,3512,173.097,12.6624,12.6624,34.8252,34.8327,7.90E-02,96.9253,1.00E-12,0.442,0.17
SKQ201617S,sta008,12/27/2016,3:20,-107.14676,16.5401,3512,174.103,12.6484,12.6481,34.8233,34.8304,7.91E-02,96.913,1.00E-12,0.457,0.176
SKQ201617S,sta008,12/27/2016,3:20,-107.14676,16.5401,3512,175.11,12.629,12.629,34.8204,34.8277,7.94E-02,96.884,1.00E-12,0.406,0.156
SKQ201617S,sta008,12/27/2016,3:20,-107.14676,16.5401,3512,176.117,12.6185,12.6187,34.8186,34.826,8.06E-02,96.903,1.00E-12,0.425,0.163
SKQ201617S,sta008,12/27/2016,3:20,-107.14676,16.5401,3512,177.124,12.5964,12.5957,34.8161,34.8234,7.87E-02,96.8898,1.00E-12,0.415,0.159
SKQ201617S,sta008,12/27/2016,3:20,-107.14676,16.5401,3512,178.131,12.566,12.5653,34.8146,34.8219,7.94E-02,96.8957,1.00E-12,0.417,0.16
