CTD,,,
#Software Version: CTD_Exchange_Encode_v1.0g (Diggs),,,
#SUMFILE_NAME:     p18su.txt,,,
#SUMFILE_MOD_DATE: Fri Jan  4 13:31:35 2002,,,
#CTDFILE_NAME:     cg394w187.ctd,,,
#CTDFILE_MOD_DATE: Fri Jan  4 13:31:43 2002,,,
#DEPTH_TYPE      : UNC,,,
#EVENT_CODE      : BO,,,
NUMBER_HEADERS = 10,,,
EXPOCODE = 31DSCG94_3,,,
SECT = P18N,,,
STNNBR =   187,,,
CASTNO =     1,,,
DATE = 19940424,,,
TIME =  1235,,,
LATITUDE =   20.4983,,,
LONGITUDE = -110.0000,,,
DEPTH =  3138,,,
CTDPRS,CTDTMP,CTDSAL,CTDOXY
DBAR,ITS-90,PSS-78,UMOL/KG
671,5.9312,34.4956,1.1
672,5.9204,34.4959,1.1
673,5.9164,34.4959,1.1
674,5.9127,34.4961,1.1
675,5.9123,34.4962,1.1
676,5.9121,34.4963,1.1
677,5.9068,34.4964,1.1
678,5.8942,34.4965,1.1
679,5.8851,34.4972,1
680,5.8799,34.497,1
681,5.8653,34.4969,1
682,5.8597,34.4971,1
683,5.8541,34.4969,1
684,5.8513,34.4968,1.1
685,5.8481,34.4969,1.1
686,5.8415,34.4969,1.2
687,5.834,34.4974,1.3
688,5.8274,34.4976,1.2
689,5.8192,34.4977,1.3
690,5.8004,34.4979,1.4
691,5.7904,34.4981,1.5
692,5.786,34.4987,1.8
693,5.7826,34.4991,1.8
694,5.7806,34.4993,2
695,5.7756,34.4995,2.2
696,5.7726,34.4999,2.1
697,5.7716,34.4997,2.2
698,5.7691,34.4999,2
699,5.766,34.5004,1.8
700,5.7585,34.5007,1.7
701,5.7435,34.4995,1.5
702,5.7474,34.4998,1.4
703,5.7332,34.5011,1.5
704,5.715,34.4997,1.6
705,5.7064,34.5005,1.7
706,5.7036,34.5018,1.6
707,5.7028,34.503,1.6
708,5.7011,34.5037,1.6
709,5.6983,34.5041,1.5
710,5.6957,34.5042,1.5
711,5.6876,34.5043,1.5
712,5.6755,34.5053,1.5
713,5.6703,34.5053,1.5
714,5.6636,34.5051,1.5
715,5.6543,34.5042,1.5
716,5.6501,34.5035,1.5
717,5.6215,34.5028,1.5
718,5.6164,34.503,1.5
719,5.6001,34.5014,1.5
720,5.5909,34.5008,1.5
721,5.5869,34.5008,1.5
722,5.5858,34.5005,1.5
723,5.5783,34.4998,1.4
724,5.5682,34.4989,1.2
725,5.5531,34.4973,1.2
726,5.5453,34.4975,1.3
727,5.5434,34.4982,1.4
728,5.544,34.4996,1.5
729,5.5465,34.5013,1.6
730,5.545,34.5017,1.9
731,5.5446,34.5021,2.1
732,5.5435,34.5027,2.3
733,5.5415,34.503,2.3
734,5.5395,34.504,2.4
735,5.5393,34.5055,2.3
736,5.5403,34.5063,2.2
737,5.5332,34.5084,2
738,5.5262,34.5103,1.9
739,5.5221,34.5109,1.8
740,5.5172,34.5109,1.9
741,5.5107,34.5111,1.8
742,5.5048,34.5115,1.7
743,5.5025,34.5113,1.8
744,5.4916,34.5108,1.7
745,5.4831,34.5118,1.8
746,5.4736,34.5121,1.9
747,5.4637,34.5119,1.6
748,5.4445,34.5115,1.5
749,5.4348,34.5113,1.4
750,5.4279,34.5111,1.3
751,5.4228,34.5109,1.3
752,5.4212,34.5107,1.2
753,5.4202,34.5105,1.2
754,5.4144,34.5104,1.5
755,5.3992,34.5104,1.7
756,5.3916,34.5107,1.8
757,5.3843,34.5107,2.1
758,5.3732,34.511,2.1
759,5.3629,34.5115,2
760,5.3533,34.511,1.8
761,5.3459,34.5107,1.6
762,5.343,34.5104,1.6
763,5.3351,34.51,1.5
764,5.3318,34.51,1.4
765,5.3316,34.5108,1.5
766,5.3325,34.5114,1.7
767,5.3311,34.5122,1.8
768,5.3241,34.5116,2
769,5.314,34.5108,2.1
770,5.3112,34.51,2.3
771,5.2996,34.5097,2.5
