lat,long,depth,press,SA,CT,sigma0
14.999,-110.00168,1241.933,1252.998,34.75897012,3.482050565,27.5171323
14.999,-110.00167,1240.895,1251.947,34.75896264,3.486394738,27.51670219
14.999,-110.00166,1239.849,1250.889,34.75945768,3.484696597,27.5172601
14.999,-110.00166,1239.04,1250.07,34.75925083,3.484470942,27.51711831
14.999,-110.00166,1238.008,1249.026,34.75904239,3.487926157,27.51661575
14.999,-110.00166,1236.986,1247.992,34.75893453,3.492171194,27.51611552
14.99898,-110.00164,1235.956,1246.949,34.75842455,3.495233984,27.51541222
14.99898,-110.00164,1234.996,1245.978,34.75640742,3.508304514,27.51253577
14.99898,-110.00164,1234.015,1244.985,34.75670189,3.524022875,27.51122816
14.99898,-110.00164,1232.999,1243.957,34.75709663,3.527569161,27.51119269
14.99898,-110.00164,1232.017,1242.964,34.75729059,3.528244507,27.51127999
14.99898,-110.00164,1231.077,1242.012,34.75808792,3.519902453,27.51272992
14.99898,-110.00164,1230.075,1240.999,34.75747765,3.524943731,27.51175209
14.99898,-110.00164,1229.071,1239.983,34.75767145,3.527501575,27.5116545
14.99898,-110.00164,1228.097,1238.997,34.75766444,3.528475546,27.51155333
14.99898,-110.00164,1227.132,1238.021,34.75745648,3.53034182,27.51120541
14.99898,-110.00164,1226.168,1237.046,34.75724852,3.533395802,27.51074079
14.99898,-110.00164,1225.159,1236.024,34.75683921,3.537247961,27.51003817
14.99898,-110.00164,1224.188,1235.042,34.7565307,3.54238242,27.5092891
14.99898,-110.00164,1223.185,1234.027,34.75642297,3.548705225,27.50858176
14.99898,-110.00164,1222.123,1232.953,34.75661636,3.551466145,27.50846311
14.99899,-110.00163,1221.305,1232.125,34.75741456,3.544102813,27.50981975
14.999,-110.00162,1220.223,1231.03,34.75690422,3.545883725,27.50924046
14.999,-110.00162,1219.161,1229.956,34.75669557,3.551321932,27.50854002
14.999,-110.00162,1218.173,1228.956,34.75678897,3.553582864,27.50839136
14.999,-110.00162,1217.192,1227.963,34.75698293,3.55415925,27.50848817
14.999,-110.00162,1216.225,1226.984,34.75687546,3.554638941,27.50835583
14.999,-110.00162,1215.219,1225.967,34.75696874,3.555218496,27.5083726
14.999,-110.00162,1214.287,1225.024,34.75686153,3.555596144,27.50825052
14.999,-110.00162,1213.278,1224.003,34.75675376,3.557267253,27.50800056
14.999,-110.00162,1212.316,1223.029,34.75654581,3.560222475,27.5075447
14.999,-110.00162,1211.342,1222.044,34.75563421,3.567443514,27.50611094
14.999,-110.00162,1210.343,1221.033,34.755426,3.578123546,27.5048919
14.999,-110.00162,1209.329,1220.008,34.7553182,3.583062018,27.50431864
14.999,-110.00162,1208.329,1218.996,34.75541152,3.585918202,27.50411019
14.999,-110.00162,1207.342,1217.997,34.75550493,3.58639738,27.50413676
14.999,-110.00162,1206.314,1216.957,34.75569856,3.58628486,27.50430118
14.99902,-110.00163,1205.559,1216.193,34.75579364,3.5854572,27.50445828
14.99902,-110.00164,1204.421,1215.041,34.75578545,3.586247413,27.50437367
14.99902,-110.00164,1203.438,1214.048,34.75567788,3.586530364,27.50426054
14.99902,-110.00164,1202.455,1213.052,34.7556708,3.5874064,27.50416831
14.99902,-110.00164,1201.46,1212.046,34.75566336,3.588382281,27.50406592
14.99902,-110.00164,1200.474,1211.049,34.75575649,3.588861227,27.50409227
14.99903,-110.00164,1199.429,1209.992,34.75564815,3.589842566,27.50390944
14.99904,-110.00164,1198.439,1208.99,34.75564073,3.591115114,27.50377768
14.99904,-110.00164,1197.445,1207.984,34.75523123,3.594570758,27.50311157
14.99904,-110.00164,1196.421,1206.948,34.75502253,3.598026647,27.50260425
14.99904,-110.00165,1195.537,1206.054,34.75551846,3.596017104,27.5031958
14.99904,-110.00166,1194.518,1205.023,34.7553098,3.596799409,27.50295317
14.99904,-110.00166,1193.498,1203.991,34.7547996,3.601941631,27.50204006
14.99904,-110.00166,1192.5,1202.981,34.75449059,3.608564877,27.50113909
14.99904,-110.00166,1191.519,1201.989,34.75428222,3.612809301,27.50055326
14.99904,-110.00166,1190.5,1200.958,34.75357101,3.623795633,27.49889986
14.99904,-110.00166,1189.562,1200.009,34.75366449,3.626646929,27.49869062
14.99904,-110.00166,1188.59,1199.025,34.7536572,3.62772015,27.49857822
14.99904,-110.00166,1187.566,1197.989,34.75385054,3.629191484,27.49858505
14.99904,-110.00166,1186.58,1196.992,34.75394367,3.630561682,27.49852258
14.99904,-110.00166,1185.618,1196.019,34.75383595,3.631833176,27.49831092
14.99904,-110.00166,1184.629,1195.019,34.75382854,3.633006771,27.49818837
14.99903,-110.00166,1183.643,1194.021,34.75372063,3.633983333,27.49800585
14.99903,-110.00166,1182.643,1193.01,34.7533111,3.638529106,27.49722954
14.99904,-110.00166,1181.626,1191.981,34.75330348,3.640992413,27.49697839
14.99904,-110.00166,1180.618,1190.961,34.75359745,3.641471107,27.49716343
14.99904,-110.00166,1179.731,1190.063,34.7535908,3.641744954,27.49713091
14.99904,-110.00166,1178.723,1189.044,34.75318121,3.644905257,27.4964921
14.99904,-110.00166,1177.701,1188.009,34.75317354,3.64736913,27.49624066
14.99904,-110.00166,1176.668,1186.965,34.75316581,3.648447479,27.49612713
14.99904,-110.00166,1175.692,1185.978,34.75315849,3.649124925,27.49605386
14.99904,-110.00166,1174.682,1184.956,34.75315092,3.649706297,27.49598995
14.99903,-110.00166,1173.687,1183.949,34.75314346,3.650880539,27.49586704
14.99902,-110.00166,1172.707,1182.959,34.75323663,3.651953158,27.4958339
14.99902,-110.00167,1171.83,1182.071,34.75252648,3.655403121,27.49492796
14.99902,-110.00168,1170.808,1181.037,34.7513127,3.671645752,27.49234643
14.99902,-110.00168,1169.817,1180.035,34.7515063,3.67667946,27.4919967
14.99902,-110.00168,1168.834,1179.04,34.75159944,3.678742949,27.49186414
14.99902,-110.00168,1167.834,1178.029,34.75159195,3.680214799,27.49171105
14.99902,-110.00168,1166.788,1176.971,34.75168462,3.681293337,27.49167654
14.99903,-110.00168,1165.616,1175.785,34.75197737,3.6815881,27.49187874
14.99904,-110.00168,1164.951,1175.112,34.75197238,3.680654642,27.49196815
14.99904,-110.00168,1163.902,1174.051,34.75156248,3.683620874,27.49134709
14.99904,-110.00168,1162.903,1173.04,34.75125346,3.68737401,27.49072702
14.99904,-110.00168,1161.911,1172.037,34.75124603,3.691420108,27.49031612
14.99904,-110.00168,1160.917,1171.032,34.7513391,3.691701924,27.49036155
14.99904,-110.00168,1159.896,1169.999,34.75133144,3.692383407,27.49028726
14.99904,-110.00168,1158.853,1168.944,34.75132363,3.692868669,27.49023248
14.99904,-110.00168,1157.873,1167.952,34.75131628,3.693546675,27.49015876
14.99904,-110.00168,1156.9,1166.969,34.75140951,3.69491601,27.49009539
14.99904,-110.00168,1155.884,1165.941,34.7515024,3.694209338,27.49023968
14.99904,-110.00167,1155.198,1165.247,34.75159777,3.693771563,27.490359
14.99904,-110.00166,1153.976,1164.011,34.7514881,3.694273219,27.49022197
14.99904,-110.00166,1152.983,1163.007,34.75138015,3.696538018,27.48990967
14.99902,-110.00166,1151.977,1161.989,34.75117159,3.69900327,27.4894976
14.99902,-110.00166,1150.962,1160.962,34.75116398,3.700971752,27.48929428
14.99902,-110.00166,1150,1159.99,34.75105627,3.701748257,27.48913121
14.99902,-110.00166,1148.959,1158.936,34.75124948,3.701537728,27.48930521
14.99902,-110.00166,1148.11,1158.077,34.75124312,3.701412112,27.48931276
14.99902,-110.00166,1147.083,1157.039,34.75103441,3.702789601,27.48900951
14.99902,-110.00166,1146.083,1156.027,34.75062487,3.708723372,27.48809029
14.99902,-110.00166,1145.055,1154.988,34.75061718,3.712376738,27.48771758
14.99902,-110.00166,1144.085,1154.006,34.75071041,3.713845108,27.48764395
14.99902,-110.00166,1143.109,1153.019,34.75030106,3.715914052,27.4871123
14.99903,-110.00166,1142.088,1151.987,34.74969036,3.722644492,27.48595294
14.99904,-110.00166,1141.325,1151.214,34.75058922,3.718935295,27.48703688
14.99904,-110.00165,1140.141,1150.017,34.74897221,3.731733609,27.48447078
14.99904,-110.00164,1139.131,1148.996,34.74886413,3.744004466,27.48314988
14.99904,-110.00164,1138.164,1148.018,34.74865587,3.748645941,27.48251734
14.99904,-110.00164,1137.176,1147.018,34.74884948,3.749718682,27.48256238
14.99904,-110.00165,1136.179,1146.01,34.74894252,3.749802724,27.48262753
14.99904,-110.00166,1135.161,1144.981,34.74903541,3.750086637,27.48267239
14.99904,-110.00166,1134.182,1143.991,34.74902807,3.750863699,27.48258824
14.99904,-110.00166,1133.187,1142.984,34.74892011,3.753030169,27.48228434
14.99904,-110.00166,1132.191,1141.977,34.7484101,3.758173099,27.48136196
14.99904,-110.00166,1131.217,1140.991,34.74830229,3.762616212,27.48082815
14.99903,-110.00166,1130.18,1139.943,34.74799299,3.767364154,27.48010391
14.99902,-110.00166,1129.254,1139.006,34.74828758,3.769817318,27.48008909
14.99902,-110.00166,1128.297,1138.038,34.74787837,3.771290741,27.47961644
14.99902,-110.00166,1127.279,1137.009,34.74756922,3.778910023,27.47860139
14.99902,-110.00166,1126.313,1136.031,34.74766249,3.7824588,27.47831609
14.99902,-110.00165,1125.344,1135.052,34.74715269,3.787302599,27.47742242
14.99902,-110.00164,1124.331,1134.027,34.74664255,3.795221378,27.47621659
14.99902,-110.00164,1123.327,1133.012,34.74663503,3.801152218,27.47560929
14.99902,-110.00164,1122.351,1132.025,34.74632619,3.805102967,27.47496417
14.99902,-110.00164,1121.39,1131.053,34.74571594,3.813712225,27.47360737
14.99902,-110.00164,1120.356,1130.007,34.74530616,3.822721811,27.47236757
14.99902,-110.00164,1119.35,1128.99,34.74549964,3.827660125,27.47201831
14.99902,-110.00164,1118.383,1128.012,34.7454924,3.830814285,27.47169161
14.99902,-110.00164,1117.347,1126.964,34.74558514,3.833081592,27.47153416
14.99901,-110.00164,1116.624,1126.233,34.74618278,3.828579217,27.47246514
14.999,-110.00164,1115.397,1124.992,34.74577155,3.832255803,27.47176567
14.999,-110.00164,1114.415,1123.999,34.74556318,3.836503478,27.47116833
14.999,-110.00164,1113.428,1123.001,34.74515375,3.84531143,27.46994695
14.999,-110.00164,1112.498,1122.06,34.74514678,3.84885894,27.46957967
14.999,-110.00164,1111.467,1121.018,34.74534008,3.850431169,27.46957218
14.999,-110.00164,1110.431,1119.97,34.74533232,3.851709052,27.46943566
14.999,-110.00164,1109.432,1118.959,34.74472178,3.856161397,27.46849839
14.999,-110.00164,1108.455,1117.971,34.74471446,3.861892764,27.46790733
14.99901,-110.00164,1107.504,1117.01,34.74460683,3.865146107,27.46748981
14.99902,-110.00164,1106.531,1116.026,34.74359446,3.873465224,27.46583863
14.99902,-110.00164,1105.514,1114.997,34.74348633,3.883065685,27.46477056
14.99902,-110.00164,1104.506,1113.978,34.74297624,3.89395828,27.46325105
14.99902,-110.00164,1103.539,1113,34.74266747,3.902169931,27.46216454
14.99902,-110.00164,1102.548,1111.998,34.74266005,3.908200318,27.46153956
14.99902,-110.00164,1101.557,1110.996,34.74265263,3.911753649,27.46116869
14.99902,-110.00164,1100.572,1110,34.74184255,3.920963951,27.45958136
14.99902,-110.00164,1099.585,1109.001,34.74203753,3.926100153,27.4592071
14.99902,-110.00164,1098.631,1108.037,34.74173018,3.932131194,27.4583432
14.99902,-110.00164,1097.636,1107.031,34.74152308,3.939651046,27.4574047
14.99902,-110.00164,1096.628,1106.011,34.74111488,3.947670046,27.45625504
14.99902,-110.00164,1095.63,1105.003,34.73980218,3.961248029,27.45381533
14.99902,-110.00164,1094.688,1104.05,34.73979643,3.973319618,27.45256259
14.99902,-110.00164,1093.696,1103.047,34.7401924,3.976769763,27.45251856
14.99902,-110.00164,1092.661,1102,34.74018607,3.979534845,27.45222729
14.99902,-110.00164,1091.64,1100.967,34.74028034,3.982495747,27.45199516
14.99902,-110.00164,1090.633,1099.949,34.74037469,3.984959918,27.45181447
14.99902,-110.00164,1089.706,1099.012,34.74036903,3.988904827,27.45140117
14.99902,-110.00164,1088.732,1098.027,34.73986054,3.993256276,27.45054803
14.99901,-110.00164,1087.726,1097.01,34.73915083,4.01079301,27.44816651
14.999,-110.00164,1086.722,1095.994,34.7392452,4.015635632,27.44773773
14.999,-110.00164,1085.726,1094.988,34.73944014,4.018989751,27.447543
14.99901,-110.00164,1084.717,1093.968,34.73883093,4.028399905,27.44608217
14.99902,-110.00164,1083.773,1093.013,34.73852364,4.037404615,27.4449012
14.99902,-110.00164,1082.786,1092.014,34.7385176,4.041949984,27.44442253
14.99902,-110.00164,1081.811,1091.029,34.73871266,4.04609538,27.44414429
14.99902,-110.00164,1080.838,1090.045,34.73870672,4.049053895,27.44383086
14.99902,-110.00164,1079.827,1089.023,34.73860003,4.051323171,27.44350967
14.99902,-110.00164,1078.847,1088.032,34.73859405,4.053093066,27.44332014
14.99902,-110.00164,1077.858,1087.032,34.738588,4.054962853,27.44312011
14.99902,-110.00164,1076.834,1085.996,34.73828022,4.05931706,27.442422
14.99902,-110.00164,1075.832,1084.983,34.73847511,4.060888268,27.44241183
14.99902,-110.00164,1074.67,1083.809,34.73897056,4.059595513,27.44293847
14.99902,-110.00165,1073.904,1083.034,34.73886537,4.058573041,27.44296218
14.99902,-110.00166,1072.921,1082.04,34.73865835,4.061237644,27.44252012
14.99902,-110.00166,1071.898,1081.005,34.73855159,4.066283267,27.44190825
14.99902,-110.00166,1070.891,1079.987,34.73834442,4.069247341,27.44143451
14.99902,-110.00166,1069.908,1078.993,34.73783587,4.073105029,27.44062899
14.99902,-110.00166,1068.923,1077.998,34.73762885,4.081914945,27.43954293
14.99902,-110.00166,1067.913,1076.976,34.73762267,4.085273557,27.43918613
14.99902,-110.00166,1066.904,1075.957,34.73781753,4.087539253,27.43910264
14.99902,-110.00166,1065.92,1074.961,34.73821354,4.087520887,27.4394175
14.99902,-110.00166,1065.013,1074.044,34.73800699,4.087701209,27.43923537
14.99902,-110.00166,1064.03,1073.051,34.73800099,4.090066229,27.43898267
14.99902,-110.00166,1063.019,1072.029,34.73799481,4.091442571,27.43883346
14.99902,-110.00166,1062.012,1071.01,34.73758662,4.094805894,27.43815813
14.99902,-110.00166,1061.03,1070.017,34.7372791,4.101535917,27.4372088
14.99902,-110.00166,1060.048,1069.025,34.73737361,4.104890975,27.43693116
14.99902,-110.00166,1059.044,1068.01,34.73726697,4.106069774,27.43672308
14.99902,-110.00166,1058.052,1067.006,34.73736141,4.108038194,27.4365909
14.99902,-110.00166,1057.055,1065.998,34.73735532,4.109909058,27.4363895
14.99902,-110.00165,1056.052,1064.984,34.73704767,4.112577082,27.43586598
14.99902,-110.00164,1055.08,1064.002,34.73724275,4.114344195,27.43583434
14.99902,-110.00164,1054.085,1062.995,34.73713616,4.115621471,27.43561581
14.999,-110.00163,1053.072,1061.971,34.73712997,4.117394635,27.43542444
14.999,-110.00162,1052.139,1061.028,34.73702376,4.120946361,27.43496688
14.999,-110.00162,1051.135,1060.013,34.73671611,4.126191929,27.43417169
14.999,-110.00162,1050.138,1059.005,34.73691103,4.128258758,27.43410807
14.999,-110.00162,1049.169,1058.025,34.7368046,4.129632919,27.43387926
14.999,-110.00163,1048.167,1057.012,34.73659747,4.132597233,27.43340334
14.999,-110.00164,1047.181,1056.016,34.73628993,4.138436157,27.43254497
14.999,-110.00164,1046.191,1055.015,34.73497728,4.150632255,27.43022126
14.999,-110.00164,1045.184,1053.996,34.73497113,4.160831649,27.42913904
14.999,-110.00164,1044.197,1052.999,34.73536713,4.162300554,27.42929662
14.999,-110.00164,1043.178,1051.969,34.73536091,4.163380629,27.42917753
14.999,-110.00164,1042.206,1050.986,34.73565649,4.163362508,27.42941295
14.999,-110.00164,1041.294,1050.064,34.73565092,4.163541041,27.42938967
14.999,-110.00164,1040.276,1049.035,34.7355442,4.165217058,27.42912815
14.999,-110.00164,1039.273,1048.021,34.73523655,4.168480445,27.42853997
14.999,-110.00164,1038.26,1046.997,34.73502935,4.173428888,27.42785269
14.999,-110.00164,1037.265,1045.991,34.73482225,4.178276706,27.42717587
14.999,-110.00164,1036.269,1044.984,34.73431363,4.185012015,27.42606058
14.999,-110.00164,1035.305,1044.009,34.73259912,4.20504442,27.42258103
14.999,-110.00164,1034.332,1043.027,34.73289471,4.217518486,27.42148872
14.999,-110.00164,1033.293,1041.976,34.73318988,4.223455153,27.42109024
14.999,-110.00164,1032.308,1040.98,34.73328437,4.22492804,27.4210081
14.999,-110.00166,1031.372,1040.034,34.73297713,4.227690405,27.42047136
14.999,-110.00166,1030.371,1039.021,34.73357406,4.230844169,27.42060693
14.999,-110.00166,1029.345,1037.984,34.73346728,4.232521384,27.42034394
14.999,-110.00166,1028.371,1037,34.73346134,4.23379621,27.42020342
14.999,-110.00166,1027.36,1035.978,34.73285212,4.239444242,27.41912029
14.999,-110.00166,1026.339,1034.945,34.73274537,4.248458305,27.41807445
14.99902,-110.00166,1025.238,1033.833,34.73364322,4.244379115,27.41921877
14.999,-110.00166,1024.521,1033.108,34.73323681,4.238299284,27.41954616
14.999,-110.00166,1023.432,1032.007,34.73111951,4.264695635,27.41505607
14.999,-110.00166,1022.447,1031.012,34.73121401,4.273109493,27.41423073
14.999,-110.00165,1021.453,1030.007,34.73150946,4.27577089,27.4141792
14.999,-110.00164,1020.466,1029.009,34.73150343,4.276848897,27.41405904
14.999,-110.00164,1019.485,1028.017,34.73159794,4.278520096,27.41395474
14.999,-110.00164,1018.446,1026.967,34.7315916,4.28495711,27.41326024
14.999,-110.00164,1017.631,1026.143,34.73218966,4.279369136,27.41433107
14.999,-110.00164,1016.567,1025.068,34.73248469,4.277971161,27.41471373
14.99902,-110.00164,1015.525,1024.014,34.73227731,4.28054384,27.41427448
14.99902,-110.00165,1014.546,1023.025,34.73096475,4.292941307,27.41190937
14.99902,-110.00166,1013.52,1021.988,34.73085797,4.305427573,27.41048506
14.99902,-110.00166,1012.525,1020.982,34.73044987,4.317320082,27.40888484
14.99902,-110.00166,1011.55,1019.996,34.73084594,4.320375636,27.40886893
14.99902,-110.00166,1010.606,1019.043,34.7310412,4.323430819,27.40869439
14.99902,-110.00166,1009.582,1018.007,34.73103494,4.325801549,27.40843431
14.99902,-110.00166,1008.579,1016.994,34.73122983,4.325787858,27.40858965
14.99902,-110.00166,1007.718,1016.123,34.73142558,4.325563496,27.40876835
14.99901,-110.00168,1006.613,1015.007,34.73131833,4.326454914,27.40858772
14.99902,-110.00165,1005.808,1014.193,34.73181595,4.328899412,27.40871742
14.99902,-110.00164,1004.724,1013.097,34.73180933,4.330878724,27.40849906
14.99902,-110.00164,1003.674,1012.035,34.73170241,4.333054672,27.40818027
14.99902,-110.00164,1002.657,1011.007,34.73129417,4.3365206,27.40748455
14.99902,-110.00164,1001.515,1009.853,34.73148778,4.339494255,27.40731691
14.99902,-110.00164,1000.778,1009.108,34.73148112,4.339162255,27.40734743
14.99902,-110.00164,999.722,1008.041,34.73127055,4.342926739,27.40677533
14.99903,-110.00163,998.733,1007.041,34.7311611,4.34509744,27.40645481
14.99904,-110.00162,997.729,1006.027,34.73115203,4.347367315,27.40620279
14.99904,-110.00162,996.714,1005.001,34.73084133,4.350633704,27.40560504
